REF_DATE,GEO,DGUID,Field of study,Program type,Credential type,Institution type,Registration status,Status of student in Canada,Gender,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2017/2018,"College of the North Atlantic, Newfoundland and Labrador",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439272321,4.1.1.1.1.2.2.1,4323,,,,0
2018/2019,"College of the North Atlantic, Newfoundland and Labrador",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439272321,4.1.1.1.1.2.2.1,4410,,,,0
2019/2020,"College of the North Atlantic, Newfoundland and Labrador",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439272321,4.1.1.1.1.2.2.1,3966,,,,0
2020/2021,"College of the North Atlantic, Newfoundland and Labrador",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439272321,4.1.1.1.1.2.2.1,3804,,,,0
2021/2022,"College of the North Atlantic, Newfoundland and Labrador",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439272321,4.1.1.1.1.2.2.1,3687,,,,0
2011/2012,Prince Edward Island,2021A000211,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439300216,5.1.1.1.1.2.2.1,5262,,,,0
2012/2013,Prince Edward Island,2021A000211,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439300216,5.1.1.1.1.2.2.1,5211,,,,0
2013/2014,Prince Edward Island,2021A000211,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439300216,5.1.1.1.1.2.2.1,4788,,,,0
2014/2015,Prince Edward Island,2021A000211,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439300216,5.1.1.1.1.2.2.1,5049,,,,0
2015/2016,Prince Edward Island,2021A000211,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439300216,5.1.1.1.1.2.2.1,4992,,,,0
2016/2017,Prince Edward Island,2021A000211,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439300216,5.1.1.1.1.2.2.1,4746,,,,0
2017/2018,Prince Edward Island,2021A000211,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439300216,5.1.1.1.1.2.2.1,5601,,,,0
2018/2019,Prince Edward Island,2021A000211,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439300216,5.1.1.1.1.2.2.1,5049,,,,0
2019/2020,Prince Edward Island,2021A000211,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439300216,5.1.1.1.1.2.2.1,5397,,,,0
2020/2021,Prince Edward Island,2021A000211,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439300216,5.1.1.1.1.2.2.1,5445,,,,0
2021/2022,Prince Edward Island,2021A000211,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439300216,5.1.1.1.1.2.2.1,5031,,,,0
2011/2012,"University of Prince Edward Island, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439354545,6.1.1.1.1.2.2.1,3336,,,,0
2012/2013,"University of Prince Edward Island, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439354545,6.1.1.1.1.2.2.1,3285,,,,0
2013/2014,"University of Prince Edward Island, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439354545,6.1.1.1.1.2.2.1,3186,,,,0
2014/2015,"University of Prince Edward Island, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439354545,6.1.1.1.1.2.2.1,3114,,,,0
2015/2016,"University of Prince Edward Island, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439354545,6.1.1.1.1.2.2.1,3012,,,,0
2016/2017,"University of Prince Edward Island, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439354545,6.1.1.1.1.2.2.1,2979,,,,0
2017/2018,"University of Prince Edward Island, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439354545,6.1.1.1.1.2.2.1,3063,,,,0
2018/2019,"University of Prince Edward Island, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439354545,6.1.1.1.1.2.2.1,2961,,,,0
2019/2020,"University of Prince Edward Island, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439354545,6.1.1.1.1.2.2.1,2994,,,,0
2020/2021,"University of Prince Edward Island, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439354545,6.1.1.1.1.2.2.1,3159,,,,0
2021/2022,"University of Prince Edward Island, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439354545,6.1.1.1.1.2.2.1,3339,,,,0
2011/2012,"Holland College, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439386623,7.1.1.1.1.2.2.1,1929,,,,0
2012/2013,"Holland College, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439386623,7.1.1.1.1.2.2.1,1926,,,,0
2013/2014,"Holland College, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439386623,7.1.1.1.1.2.2.1,1599,,,,0
2014/2015,"Holland College, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439386623,7.1.1.1.1.2.2.1,1935,,,,0
2015/2016,"Holland College, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439386623,7.1.1.1.1.2.2.1,1980,,,,0
2016/2017,"Holland College, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439386623,7.1.1.1.1.2.2.1,1767,,,,0
2017/2018,"Holland College, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439386623,7.1.1.1.1.2.2.1,2520,,,,0
2018/2019,"Holland College, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439386623,7.1.1.1.1.2.2.1,2070,,,,0
2019/2020,"Holland College, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439386623,7.1.1.1.1.2.2.1,2385,,,,0
2020/2021,"Holland College, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439386623,7.1.1.1.1.2.2.1,2274,,,,0
2021/2022,"Holland College, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439386623,7.1.1.1.1.2.2.1,1683,,,,0
2017/2018,"Collège de l'Île, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439410061,8.1.1.1.1.2.2.1,18,,,,0
2018/2019,"Collège de l'Île, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439410061,8.1.1.1.1.2.2.1,15,,,,0
2019/2020,"Collège de l'Île, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439410061,8.1.1.1.1.2.2.1,18,,,,0
2020/2021,"Collège de l'Île, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439410061,8.1.1.1.1.2.2.1,9,,,,0
2021/2022,"Collège de l'Île, Prince Edward Island",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439410061,8.1.1.1.1.2.2.1,6,,,,0
2011/2012,Nova Scotia,2021A000212,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439412345,9.1.1.1.1.2.2.1,40095,,,,0
2012/2013,Nova Scotia,2021A000212,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439412345,9.1.1.1.1.2.2.1,39681,,,,0
2013/2014,Nova Scotia,2021A000212,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439412345,9.1.1.1.1.2.2.1,39927,,,,0
2014/2015,Nova Scotia,2021A000212,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439412345,9.1.1.1.1.2.2.1,39120,,,,0
2015/2016,Nova Scotia,2021A000212,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439412345,9.1.1.1.1.2.2.1,38610,,,,0
2016/2017,Nova Scotia,2021A000212,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439412345,9.1.1.1.1.2.2.1,37944,,,,0
2017/2018,Nova Scotia,2021A000212,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439412345,9.1.1.1.1.2.2.1,36144,,,,0
2018/2019,Nova Scotia,2021A000212,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439412345,9.1.1.1.1.2.2.1,35409,,,,0
2019/2020,Nova Scotia,2021A000212,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439412345,9.1.1.1.1.2.2.1,35457,,,,0
2020/2021,Nova Scotia,2021A000212,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439412345,9.1.1.1.1.2.2.1,35805,,,,0
2021/2022,Nova Scotia,2021A000212,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439412345,9.1.1.1.1.2.2.1,37665,,,,0
2011/2012,"Acadia University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439544121,10.1.1.1.1.2.2.1,2976,,,,0
2012/2013,"Acadia University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439544121,10.1.1.1.1.2.2.1,3135,,,,0
2013/2014,"Acadia University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439544121,10.1.1.1.1.2.2.1,3288,,,,0
2014/2015,"Acadia University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439544121,10.1.1.1.1.2.2.1,3240,,,,0
2015/2016,"Acadia University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439544121,10.1.1.1.1.2.2.1,3030,,,,0
2016/2017,"Acadia University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439544121,10.1.1.1.1.2.2.1,3123,,,,0
2017/2018,"Acadia University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439544121,10.1.1.1.1.2.2.1,3135,,,,0
2018/2019,"Acadia University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439544121,10.1.1.1.1.2.2.1,3042,,,,0
2019/2020,"Acadia University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439544121,10.1.1.1.1.2.2.1,3039,,,,0
2020/2021,"Acadia University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439544121,10.1.1.1.1.2.2.1,2991,,,,0
2021/2022,"Acadia University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439544121,10.1.1.1.1.2.2.1,3123,,,,0
2011/2012,"Atlantic School of Theology, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439564287,11.1.1.1.1.2.2.1,57,,,,0
2012/2013,"Atlantic School of Theology, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439564287,11.1.1.1.1.2.2.1,54,,,,0
2013/2014,"Atlantic School of Theology, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439564287,11.1.1.1.1.2.2.1,54,,,,0
2014/2015,"Atlantic School of Theology, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439564287,11.1.1.1.1.2.2.1,45,,,,0
2015/2016,"Atlantic School of Theology, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439564287,11.1.1.1.1.2.2.1,45,,,,0
2016/2017,"Atlantic School of Theology, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439564287,11.1.1.1.1.2.2.1,39,,,,0
2017/2018,"Atlantic School of Theology, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439564287,11.1.1.1.1.2.2.1,36,,,,0
2018/2019,"Atlantic School of Theology, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439564287,11.1.1.1.1.2.2.1,36,,,,0
2019/2020,"Atlantic School of Theology, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439564287,11.1.1.1.1.2.2.1,30,,,,0
2020/2021,"Atlantic School of Theology, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439564287,11.1.1.1.1.2.2.1,36,,,,0
2021/2022,"Atlantic School of Theology, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439564287,11.1.1.1.1.2.2.1,33,,,,0
2011/2012,"Cape Breton University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439566174,12.1.1.1.1.2.2.1,1899,,,,0
2012/2013,"Cape Breton University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439566174,12.1.1.1.1.2.2.1,1887,,,,0
2013/2014,"Cape Breton University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439566174,12.1.1.1.1.2.2.1,1773,,,,0
2014/2015,"Cape Breton University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439566174,12.1.1.1.1.2.2.1,1695,,,,0
2015/2016,"Cape Breton University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439566174,12.1.1.1.1.2.2.1,1770,,,,0
2016/2017,"Cape Breton University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439566174,12.1.1.1.1.2.2.1,1722,,,,0
2017/2018,"Cape Breton University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439566174,12.1.1.1.1.2.2.1,1641,,,,0
2018/2019,"Cape Breton University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439566174,12.1.1.1.1.2.2.1,1572,,,,0
2019/2020,"Cape Breton University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439566174,12.1.1.1.1.2.2.1,1479,,,,0
2020/2021,"Cape Breton University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439566174,12.1.1.1.1.2.2.1,1413,,,,0
2021/2022,"Cape Breton University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439566174,12.1.1.1.1.2.2.1,1647,,,,0
2011/2012,"Dalhousie University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439581680,13.1.1.1.1.2.2.1,13023,,,,0
2012/2013,"Dalhousie University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439581680,13.1.1.1.1.2.2.1,12885,,,,0
2013/2014,"Dalhousie University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439581680,13.1.1.1.1.2.2.1,13443,,,,0
2014/2015,"Dalhousie University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439581680,13.1.1.1.1.2.2.1,13494,,,,0
2015/2016,"Dalhousie University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439581680,13.1.1.1.1.2.2.1,13332,,,,0
2016/2017,"Dalhousie University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439581680,13.1.1.1.1.2.2.1,12603,,,,0
2017/2018,"Dalhousie University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439581680,13.1.1.1.1.2.2.1,12708,,,,0
2018/2019,"Dalhousie University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439581680,13.1.1.1.1.2.2.1,12531,,,,0
2019/2020,"Dalhousie University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439581680,13.1.1.1.1.2.2.1,12504,,,,0
2020/2021,"Dalhousie University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439581680,13.1.1.1.1.2.2.1,12960,,,,0
2021/2022,"Dalhousie University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439581680,13.1.1.1.1.2.2.1,13620,,,,0
2011/2012,"University of King's College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439638931,14.1.1.1.1.2.2.1,1128,,,,0
2012/2013,"University of King's College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439638931,14.1.1.1.1.2.2.1,1068,,,,0
2013/2014,"University of King's College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439638931,14.1.1.1.1.2.2.1,1056,,,,0
2014/2015,"University of King's College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439638931,14.1.1.1.1.2.2.1,966,,,,0
2015/2016,"University of King's College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439638931,14.1.1.1.1.2.2.1,906,,,,0
2016/2017,"University of King's College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439638931,14.1.1.1.1.2.2.1,834,,,,0
2017/2018,"University of King's College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439638931,14.1.1.1.1.2.2.1,798,,,,0
2018/2019,"University of King's College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439638931,14.1.1.1.1.2.2.1,807,,,,0
2019/2020,"University of King's College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439638931,14.1.1.1.1.2.2.1,798,,,,0
2020/2021,"University of King's College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439638931,14.1.1.1.1.2.2.1,783,,,,0
2021/2022,"University of King's College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439638931,14.1.1.1.1.2.2.1,825,,,,0
2011/2012,"Mount Saint Vincent University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439651284,15.1.1.1.1.2.2.1,1974,,,,0
2012/2013,"Mount Saint Vincent University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439651284,15.1.1.1.1.2.2.1,1950,,,,0
2013/2014,"Mount Saint Vincent University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439651284,15.1.1.1.1.2.2.1,1860,,,,0
2014/2015,"Mount Saint Vincent University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439651284,15.1.1.1.1.2.2.1,1917,,,,0
2015/2016,"Mount Saint Vincent University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439651284,15.1.1.1.1.2.2.1,1845,,,,0
2016/2017,"Mount Saint Vincent University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439651284,15.1.1.1.1.2.2.1,1815,,,,0
2017/2018,"Mount Saint Vincent University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439651284,15.1.1.1.1.2.2.1,1797,,,,0
2018/2019,"Mount Saint Vincent University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439651284,15.1.1.1.1.2.2.1,1845,,,,0
2019/2020,"Mount Saint Vincent University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439651284,15.1.1.1.1.2.2.1,1866,,,,0
2020/2021,"Mount Saint Vincent University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439651284,15.1.1.1.1.2.2.1,1893,,,,0
2021/2022,"Mount Saint Vincent University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439651284,15.1.1.1.1.2.2.1,1953,,,,0
2011/2012,"Nova Scotia Agricultural College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439670130,16.1.1.1.1.2.2.1,675,,,,0
2012/2013,"Nova Scotia Agricultural College, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439670130,16.1.1.1.1.2.2.1,672,,,,0
2011/2012,"NSCAD University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439675942,17.1.1.1.1.2.2.1,723,,,,0
2012/2013,"NSCAD University, Nova Scotia",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1439675942,17.1.1.1.1.2.2.1,654,,,,0
