"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013/2014","La Cité collégiale d'arts appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612738199","148.1.1.1.1.2.2.1","4197","","","","0"
"2014/2015","La Cité collégiale d'arts appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612738199","148.1.1.1.1.2.2.1","4059","","","","0"
"2015/2016","La Cité collégiale d'arts appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612738199","148.1.1.1.1.2.2.1","3684","","","","0"
"2016/2017","La Cité collégiale d'arts appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612738199","148.1.1.1.1.2.2.1","3474","","","","0"
"2017/2018","La Cité collégiale d'arts appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612738199","148.1.1.1.1.2.2.1","3525","","","","0"
"2018/2019","La Cité collégiale d'arts appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612738199","148.1.1.1.1.2.2.1","3222","","","","0"
"2019/2020","La Cité collégiale d'arts appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612738199","148.1.1.1.1.2.2.1","3138","","","","0"
"2020/2021","La Cité collégiale d'arts appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612738199","148.1.1.1.1.2.2.1","3087","","","","0"
"2021/2022","La Cité collégiale d'arts appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612738199","148.1.1.1.1.2.2.1","2892","","","","0"
"2022/2023","La Cité collégiale d'arts appliqués et de technologie, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612738199","148.1.1.1.1.2.2.1","2580","","","","0"
"2009/2010","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","13887","","","","0"
"2010/2011","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","14040","","","","0"
"2011/2012","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","14397","","","","0"
"2012/2013","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","15342","","","","0"
"2013/2014","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","15891","","","","0"
"2014/2015","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","15852","","","","0"
"2015/2016","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","11136","","","","0"
"2016/2017","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","14541","","","","0"
"2017/2018","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","15090","","","","0"
"2018/2019","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","14946","","","","0"
"2019/2020","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","14619","","","","0"
"2020/2021","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","13608","","","","0"
"2021/2022","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","13284","","","","0"
"2022/2023","Algonquin College of Applied Arts and Technology, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612770531","149.1.1.1.1.2.2.1","12996","","","","0"
"2009/2010","Cambrian College, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612826343","150.1.1.1.1.2.2.1","4437","","","","0"
"2010/2011","Cambrian College, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612826343","150.1.1.1.1.2.2.1","4122","","","","0"
"2011/2012","Cambrian College, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612826343","150.1.1.1.1.2.2.1","4194","","","","0"
"2012/2013","Cambrian College, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612826343","150.1.1.1.1.2.2.1","4224","","","","0"
"2013/2014","Cambrian College, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612826343","150.1.1.1.1.2.2.1","3687","","","","0"
